,발행회차,기준월,만기전상환율,발행일자_y,가중평균발행금리
13621,MBS 2012-02,2018-02,0.67,2012-02-23,3.99
13622,MBS 2012-02,2018-03,1.77,2012-02-23,3.99
13623,MBS 2012-02,2018-04,2.21,2012-02-23,3.99
13624,MBS 2012-02,2018-05,1.96,2012-02-23,3.99
13625,MBS 2012-02,2018-06,1.64,2012-02-23,3.99
13626,MBS 2012-02,2018-07,0.89,2012-02-23,3.99
13627,MBS 2012-02,2018-08,1.62,2012-02-23,3.99
13628,MBS 2012-02,2018-09,0.51,2012-02-23,3.99
13629,MBS 2012-02,2018-10,1.01,2012-02-23,3.99
13630,MBS 2012-02,2018-11,1.07,2012-02-23,3.99
13631,MBS 2012-02,2018-12,1.26,2012-02-23,3.99
13632,MBS 2012-02,2019-01,1.12,2012-02-23,3.99
13633,MBS 2012-02,2019-02,0.94,2012-02-23,3.99
13634,MBS 2012-02,2019-03,0.27,2012-02-23,3.99
13635,MBS 2012-02,2019-04,0.67,2012-02-23,3.99
13636,MBS 2012-02,2019-05,1.94,2012-02-23,3.99
13637,MBS 2012-02,2019-06,2.99,2012-02-23,3.99
13638,MBS 2012-02,2019-07,1.19,2012-02-23,3.99
13639,MBS 2012-02,2019-08,1.47,2012-02-23,3.99
13640,MBS 2012-02,2019-09,1.36,2012-02-23,3.99
13641,MBS 2012-02,2019-10,0.92,2012-02-23,3.99
13642,MBS 2012-02,2019-11,2.62,2012-02-23,3.99
13643,MBS 2012-02,2019-12,2.26,2012-02-23,3.99
13644,MBS 2012-02,2020-01,1.51,2012-02-23,3.99
13645,MBS 2012-02,2020-02,1.53,2012-02-23,3.99
13646,MBS 2012-02,2020-03,1.99,2012-02-23,3.99
13647,MBS 2012-02,2020-04,4.13,2012-02-23,3.99
13648,MBS 2012-02,2020-05,1.64,2012-02-23,3.99
13649,MBS 2012-02,2020-06,3.88,2012-02-23,3.99
13650,MBS 2012-02,2020-07,2.34,2012-02-23,3.99
13651,MBS 2012-02,2020-08,1.81,2012-02-23,3.99
13652,MBS 2012-02,2020-09,2.89,2012-02-23,3.99
13653,MBS 2012-02,2020-10,0.67,2012-02-23,3.99
13654,MBS 2012-02,2020-11,1.71,2012-02-23,3.99
13655,MBS 2012-02,2020-12,1.58,2012-02-23,3.99
13656,MBS 2012-02,2021-01,3.54,2012-02-23,3.99
13657,MBS 2012-02,2021-02,1.67,2012-02-23,3.99
13658,MBS 2012-02,2021-03,3.58,2012-02-23,3.99
13659,MBS 2012-02,2021-04,1.46,2012-02-23,3.99
13660,MBS 2012-02,2021-05,1.0642,2012-02-23,3.99
13661,MBS 2012-02,2021-06,2.2662,2012-02-23,3.99
13662,MBS 2012-02,2021-07,1.9612,2012-02-23,3.99
13663,MBS 2012-02,2021-08,0.9977,2012-02-23,3.99
13664,MBS 2012-02,2021-09,0.6025,2012-02-23,3.99
13665,MBS 2012-02,2021-10,3.6229,2012-02-23,3.99
13666,MBS 2012-02,2021-11,11.7243,2012-02-23,3.99
13667,MBS 2012-02,2021-12,5.8896,2012-02-23,3.99
13668,MBS 2012-02,2022-01,7.3492,2012-02-23,3.99
13669,MBS 2012-02,2022-02,1.6361,2012-02-23,3.99
13670,MBS 2012-02,2022-03,0.106,2012-02-23,3.99
13671,MBS 2012-02,2022-04,0.9731,2012-02-23,3.99
13672,MBS 2012-02,2022-05,0.6571,2012-02-23,3.99
13673,MBS 2012-02,2022-06,1.0525,2012-02-23,3.99
13674,MBS 2012-03,2012-03,0.64,2012-03-13,3.98
13675,MBS 2012-03,2012-04,0.43,2012-03-13,3.98
13676,MBS 2012-03,2012-05,0.44,2012-03-13,3.98
13677,MBS 2012-03,2012-06,0.6,2012-03-13,3.98
13678,MBS 2012-03,2012-07,0.46,2012-03-13,3.98
13679,MBS 2012-03,2012-08,0.63,2012-03-13,3.98
13680,MBS 2012-03,2012-09,0.89,2012-03-13,3.98
13681,MBS 2012-03,2012-10,0.77,2012-03-13,3.98
13682,MBS 2012-03,2012-11,1.59,2012-03-13,3.98
13683,MBS 2012-03,2012-12,2.08,2012-03-13,3.98
13684,MBS 2012-03,2013-01,2.17,2012-03-13,3.98
13685,MBS 2012-03,2013-02,0.03,2012-03-13,3.98
13686,MBS 2012-03,2013-03,2.75,2012-03-13,3.98
13687,MBS 2012-03,2013-04,2.94,2012-03-13,3.98
13688,MBS 2012-03,2013-05,3.6,2012-03-13,3.98
13689,MBS 2012-03,2013-06,4.87,2012-03-13,3.98
13690,MBS 2012-03,2013-07,3.1,2012-03-13,3.98
13691,MBS 2012-03,2013-08,1.84,2012-03-13,3.98
13692,MBS 2012-03,2013-09,1.55,2012-03-13,3.98
13693,MBS 2012-03,2013-10,1.94,2012-03-13,3.98
13694,MBS 2012-03,2013-11,2.15,2012-03-13,3.98
13695,MBS 2012-03,2013-12,2.77,2012-03-13,3.98
13696,MBS 2012-03,2014-01,2.1,2012-03-13,3.98
13697,MBS 2012-03,2014-02,4.42,2012-03-13,3.98
13698,MBS 2012-03,2014-03,2.6,2012-03-13,3.98
13699,MBS 2012-03,2014-04,2.59,2012-03-13,3.98
13700,MBS 2012-03,2014-05,2.79,2012-03-13,3.98
13701,MBS 2012-03,2014-06,1.95,2012-03-13,3.98
13702,MBS 2012-03,2014-07,2.64,2012-03-13,3.98
13703,MBS 2012-03,2014-08,4.12,2012-03-13,3.98
13704,MBS 2012-03,2014-09,3.49,2012-03-13,3.98
13705,MBS 2012-03,2014-10,4.09,2012-03-13,3.98
13706,MBS 2012-03,2014-11,4.25,2012-03-13,3.98
13707,MBS 2012-03,2014-12,9.0,2012-03-13,3.98
13708,MBS 2012-03,2015-01,7.98,2012-03-13,3.98
13709,MBS 2012-03,2015-02,6.2,2012-03-13,3.98
13710,MBS 2012-03,2015-03,8.8,2012-03-13,3.98
13711,MBS 2012-03,2015-04,15.35,2012-03-13,3.98
13712,MBS 2012-03,2015-05,7.54,2012-03-13,3.98
13713,MBS 2012-03,2015-06,7.18,2012-03-13,3.98
13714,MBS 2012-03,2015-07,7.08,2012-03-13,3.98
13715,MBS 2012-03,2015-08,5.19,2012-03-13,3.98
13716,MBS 2012-03,2015-09,5.25,2012-03-13,3.98
13717,MBS 2012-03,2015-10,3.86,2012-03-13,3.98
13718,MBS 2012-03,2015-11,4.78,2012-03-13,3.98
13719,MBS 2012-03,2015-12,3.99,2012-03-13,3.98
13720,MBS 2012-03,2016-01,2.76,2012-03-13,3.98
13721,MBS 2012-03,2016-02,4.25,2012-03-13,3.98
13722,MBS 2012-03,2016-03,4.48,2012-03-13,3.98
13723,MBS 2012-03,2016-04,4.78,2012-03-13,3.98
13724,MBS 2012-03,2016-05,4.05,2012-03-13,3.98
13725,MBS 2012-03,2016-06,2.86,2012-03-13,3.98
13726,MBS 2012-03,2016-07,2.86,2012-03-13,3.98
13727,MBS 2012-03,2016-08,3.02,2012-03-13,3.98
13728,MBS 2012-03,2016-09,3.65,2012-03-13,3.98
13729,MBS 2012-03,2016-10,2.83,2012-03-13,3.98
13730,MBS 2012-03,2016-11,1.57,2012-03-13,3.98
13731,MBS 2012-03,2016-12,2.56,2012-03-13,3.98
13732,MBS 2012-03,2017-01,2.0,2012-03-13,3.98
13733,MBS 2012-03,2017-02,6.16,2012-03-13,3.98
13734,MBS 2012-03,2017-03,4.26,2012-03-13,3.98
13735,MBS 2012-03,2017-04,4.88,2012-03-13,3.98
13736,MBS 2012-03,2017-05,2.92,2012-03-13,3.98
13737,MBS 2012-03,2017-06,3.42,2012-03-13,3.98
13738,MBS 2012-03,2017-07,3.45,2012-03-13,3.98
13739,MBS 2012-03,2017-08,3.14,2012-03-13,3.98
13740,MBS 2012-03,2017-09,2.64,2012-03-13,3.98
13741,MBS 2012-03,2017-10,2.36,2012-03-13,3.98
13742,MBS 2012-03,2017-11,5.37,2012-03-13,3.98
13743,MBS 2012-03,2017-12,3.49,2012-03-13,3.98
13744,MBS 2012-03,2018-01,1.63,2012-03-13,3.98
13745,MBS 2012-03,2018-02,1.88,2012-03-13,3.98
13746,MBS 2012-03,2018-03,1.45,2012-03-13,3.98
13747,MBS 2012-03,2018-04,0.35,2012-03-13,3.98
13748,MBS 2012-03,2018-05,2.55,2012-03-13,3.98
13749,MBS 2012-03,2018-06,2.99,2012-03-13,3.98
13750,MBS 2012-03,2018-07,0.09,2012-03-13,3.98
13751,MBS 2012-03,2018-08,0.38,2012-03-13,3.98
13752,MBS 2012-03,2018-09,1.99,2012-03-13,3.98
13753,MBS 2012-03,2018-10,3.02,2012-03-13,3.98
13754,MBS 2012-03,2018-11,0.46,2012-03-13,3.98
13755,MBS 2012-03,2018-12,1.49,2012-03-13,3.98
13756,MBS 2012-03,2019-01,2.04,2012-03-13,3.98
13757,MBS 2012-03,2019-02,0.0,2012-03-13,3.98
13758,MBS 2012-03,2019-03,0.82,2012-03-13,3.98
13759,MBS 2012-03,2019-04,1.26,2012-03-13,3.98
13760,MBS 2012-03,2019-05,1.57,2012-03-13,3.98
13761,MBS 2012-03,2019-06,0.97,2012-03-13,3.98
13762,MBS 2012-03,2019-07,2.38,2012-03-13,3.98
13763,MBS 2012-03,2019-08,2.96,2012-03-13,3.98
13764,MBS 2012-03,2019-09,3.52,2012-03-13,3.98
13765,MBS 2012-03,2019-10,0.96,2012-03-13,3.98
13766,MBS 2012-03,2019-11,2.26,2012-03-13,3.98
13767,MBS 2012-03,2019-12,5.21,2012-03-13,3.98
13768,MBS 2012-03,2020-01,4.12,2012-03-13,3.98
13769,MBS 2012-03,2020-02,0.0,2012-03-13,3.98
13770,MBS 2012-03,2020-03,1.96,2012-03-13,3.98
13771,MBS 2012-03,2020-04,0.83,2012-03-13,3.98
13772,MBS 2012-03,2020-05,1.18,2012-03-13,3.98
13773,MBS 2012-03,2020-06,2.76,2012-03-13,3.98
13774,MBS 2012-03,2020-07,5.1,2012-03-13,3.98
13775,MBS 2012-03,2020-08,3.19,2012-03-13,3.98
13776,MBS 2012-03,2020-09,3.22,2012-03-13,3.98
13777,MBS 2012-03,2020-10,0.05,2012-03-13,3.98
13778,MBS 2012-03,2020-11,0.43,2012-03-13,3.98
13779,MBS 2012-03,2020-12,2.67,2012-03-13,3.98
13780,MBS 2012-03,2021-01,3.6,2012-03-13,3.98
13781,MBS 2012-03,2021-02,5.61,2012-03-13,3.98
13782,MBS 2012-03,2021-03,1.26,2012-03-13,3.98
13783,MBS 2012-03,2021-04,0.68,2012-03-13,3.98
13784,MBS 2012-03,2021-05,1.8382,2012-03-13,3.98
13785,MBS 2012-03,2021-06,0.2085,2012-03-13,3.98
13786,MBS 2012-03,2021-07,1.6358,2012-03-13,3.98
13787,MBS 2012-03,2021-08,0.7216,2012-03-13,3.98
13788,MBS 2012-03,2021-09,0.5746,2012-03-13,3.98
13789,MBS 2012-03,2021-10,1.6253,2012-03-13,3.98
13790,MBS 2012-03,2021-11,8.722,2012-03-13,3.98
13791,MBS 2012-03,2021-12,10.9181,2012-03-13,3.98
13792,MBS 2012-03,2022-01,1.8228,2012-03-13,3.98
13793,MBS 2012-03,2022-02,10.7727,2012-03-13,3.98
13794,MBS 2012-03,2022-03,2.4914,2012-03-13,3.98
13795,MBS 2012-03,2022-04,0.0366,2012-03-13,3.98
13796,MBS 2012-03,2022-05,0.0351,2012-03-13,3.98
13797,MBS 2012-03,2022-06,0.0353,2012-03-13,3.98
13798,MBS 2012-04,2012-03,1.21,2012-03-27,0
13799,MBS 2012-04,2012-04,0.96,2012-03-27,0
13800,MBS 2012-04,2012-05,0.85,2012-03-27,0
13801,MBS 2012-04,2012-06,1.33,2012-03-27,0
13802,MBS 2012-04,2012-07,1.81,2012-03-27,0
13803,MBS 2012-04,2012-08,2.16,2012-03-27,0
13804,MBS 2012-04,2012-09,1.48,2012-03-27,0
13805,MBS 2012-04,2012-10,2.33,2012-03-27,0
13806,MBS 2012-04,2012-11,2.23,2012-03-27,0
13807,MBS 2012-04,2012-12,2.89,2012-03-27,0
13808,MBS 2012-04,2013-01,2.63,2012-03-27,0
13809,MBS 2012-04,2013-02,0.03,2012-03-27,0
13810,MBS 2012-04,2013-03,3.61,2012-03-27,0
13811,MBS 2012-04,2013-04,4.62,2012-03-27,0
13812,MBS 2012-04,2013-05,4.19,2012-03-27,0
13813,MBS 2012-04,2013-06,3.48,2012-03-27,0
13814,MBS 2012-04,2013-07,3.14,2012-03-27,0
13815,MBS 2012-04,2013-08,1.6,2012-03-27,0
13816,MBS 2012-04,2013-09,2.18,2012-03-27,0
13817,MBS 2012-04,2013-10,2.48,2012-03-27,0
13818,MBS 2012-04,2013-11,2.68,2012-03-27,0
13819,MBS 2012-04,2013-12,3.21,2012-03-27,0
13820,MBS 2012-04,2014-01,2.61,2012-03-27,0
13821,MBS 2012-04,2014-02,3.78,2012-03-27,0
13822,MBS 2012-04,2014-03,5.09,2012-03-27,0
13823,MBS 2012-04,2014-04,3.19,2012-03-27,0
13824,MBS 2012-04,2014-05,2.43,2012-03-27,0
13825,MBS 2012-04,2014-06,3.01,2012-03-27,0
13826,MBS 2012-04,2014-07,2.34,2012-03-27,0
13827,MBS 2012-04,2014-08,4.92,2012-03-27,0
13828,MBS 2012-04,2014-09,4.56,2012-03-27,0
13829,MBS 2012-04,2014-10,5.61,2012-03-27,0
13830,MBS 2012-04,2014-11,5.7,2012-03-27,0
13831,MBS 2012-04,2014-12,6.13,2012-03-27,0
13832,MBS 2012-04,2015-01,4.06,2012-03-27,0
13833,MBS 2012-04,2015-02,5.25,2012-03-27,0
13834,MBS 2012-04,2015-03,5.47,2012-03-27,0
13835,MBS 2012-04,2015-04,7.83,2012-03-27,0
13836,MBS 2012-04,2015-05,5.01,2012-03-27,0
13837,MBS 2012-04,2015-06,4.48,2012-03-27,0
13838,MBS 2012-04,2015-07,4.01,2012-03-27,0
13839,MBS 2012-04,2015-08,6.09,2012-03-27,0
13840,MBS 2012-04,2015-09,3.22,2012-03-27,0
13841,MBS 2012-04,2015-10,4.29,2012-03-27,0
13842,MBS 2012-04,2015-11,3.03,2012-03-27,0
13843,MBS 2012-04,2015-12,5.21,2012-03-27,0
13844,MBS 2012-04,2016-01,3.44,2012-03-27,0
13845,MBS 2012-04,2016-02,3.53,2012-03-27,0
13846,MBS 2012-04,2016-03,1.63,2012-03-27,0
13847,MBS 2012-04,2016-04,2.36,2012-03-27,0
13848,MBS 2012-04,2016-05,3.18,2012-03-27,0
13849,MBS 2012-04,2016-06,2.17,2012-03-27,0
13850,MBS 2012-04,2016-07,3.06,2012-03-27,0
13851,MBS 2012-04,2016-08,4.13,2012-03-27,0
13852,MBS 2012-04,2016-09,2.56,2012-03-27,0
13853,MBS 2012-04,2016-10,1.82,2012-03-27,0
13854,MBS 2012-04,2016-11,2.36,2012-03-27,0
13855,MBS 2012-04,2016-12,1.26,2012-03-27,0
13856,MBS 2012-04,2017-01,1.83,2012-03-27,0
13857,MBS 2012-04,2017-02,1.34,2012-03-27,0
13858,MBS 2012-04,2017-03,2.33,2012-03-27,0
13859,MBS 2012-04,2017-04,1.48,2012-03-27,0
13860,MBS 2012-04,2017-05,1.11,2012-03-27,0
13861,MBS 2012-04,2017-06,1.87,2012-03-27,0
13862,MBS 2012-04,2017-07,1.55,2012-03-27,0
13863,MBS 2012-04,2017-08,5.18,2012-03-27,0
13864,MBS 2012-04,2017-09,1.34,2012-03-27,0
13865,MBS 2012-04,2017-10,0.61,2012-03-27,0
13866,MBS 2012-04,2017-11,0.8,2012-03-27,0
13867,MBS 2012-04,2017-12,1.06,2012-03-27,0
13868,MBS 2012-04,2018-01,1.01,2012-03-27,0
13869,MBS 2012-04,2018-02,1.29,2012-03-27,0
13870,MBS 2012-04,2018-03,1.18,2012-03-27,0
13871,MBS 2012-04,2018-04,2.52,2012-03-27,0
13872,MBS 2012-04,2018-05,0.37,2012-03-27,0
13873,MBS 2012-04,2018-06,1.05,2012-03-27,0
13874,MBS 2012-04,2018-07,0.6,2012-03-27,0
13875,MBS 2012-04,2018-08,1.93,2012-03-27,0
13876,MBS 2012-04,2018-09,0.68,2012-03-27,0
13877,MBS 2012-04,2018-10,0.88,2012-03-27,0
13878,MBS 2012-04,2018-11,1.09,2012-03-27,0
13879,MBS 2012-04,2018-12,1.48,2012-03-27,0
13880,MBS 2012-04,2019-01,1.01,2012-03-27,0
13881,MBS 2012-04,2019-02,0.68,2012-03-27,0
13882,MBS 2012-04,2019-03,0.27,2012-03-27,0
13883,MBS 2012-04,2019-04,1.21,2012-03-27,0
13884,MBS 2012-04,2019-05,0.44,2012-03-27,0
13885,MBS 2012-04,2019-06,0.72,2012-03-27,0
13886,MBS 2012-04,2019-07,0.91,2012-03-27,0
13887,MBS 2012-04,2019-08,0.39,2012-03-27,0
13888,MBS 2012-04,2019-09,1.93,2012-03-27,0
13889,MBS 2012-04,2019-10,1.5,2012-03-27,0
13890,MBS 2012-04,2019-11,0.63,2012-03-27,0
13891,MBS 2012-04,2019-12,2.93,2012-03-27,0
13892,MBS 2012-04,2020-01,2.92,2012-03-27,0
13893,MBS 2012-04,2020-02,1.95,2012-03-27,0
13894,MBS 2012-04,2020-03,3.12,2012-03-27,0
13895,MBS 2012-04,2020-04,0.42,2012-03-27,0
13896,MBS 2012-04,2020-05,2.81,2012-03-27,0
13897,MBS 2012-04,2020-06,0.91,2012-03-27,0
13898,MBS 2012-04,2020-07,2.23,2012-03-27,0
13899,MBS 2012-04,2020-08,0.92,2012-03-27,0
13900,MBS 2012-04,2020-09,2.02,2012-03-27,0
13901,MBS 2012-04,2020-10,1.95,2012-03-27,0
13902,MBS 2012-04,2020-11,1.95,2012-03-27,0
13903,MBS 2012-04,2020-12,1.34,2012-03-27,0
13904,MBS 2012-04,2021-01,1.09,2012-03-27,0
13905,MBS 2012-04,2021-02,1.84,2012-03-27,0
13906,MBS 2012-04,2021-03,1.44,2012-03-27,0
13907,MBS 2012-04,2021-04,0.6,2012-03-27,0
13908,MBS 2012-04,2021-05,0.1673,2012-03-27,0
13909,MBS 2012-04,2021-06,2.0078,2012-03-27,0
13910,MBS 2012-04,2021-07,1.6936,2012-03-27,0
13911,MBS 2012-04,2021-08,1.5583,2012-03-27,0
13912,MBS 2012-04,2021-09,0.7944,2012-03-27,0
13913,MBS 2012-04,2021-10,0.7316,2012-03-27,0
13914,MBS 2012-04,2021-11,1.7063,2012-03-27,0
13915,MBS 2012-04,2021-12,0.3554,2012-03-27,0
13916,MBS 2012-04,2022-01,0.0864,2012-03-27,0
13917,MBS 2012-04,2022-02,0.1367,2012-03-27,0
13918,MBS 2012-04,2022-03,0.2343,2012-03-27,0
13919,MBS 2012-04,2022-04,0.8512,2012-03-27,0
13920,MBS 2012-04,2022-05,0.2881,2012-03-27,0
13921,MBS 2012-04,2022-06,0.3999,2012-03-27,0
13922,MBS 2012-05,2012-04,0.99,2012-04-13,3.97
13923,MBS 2012-05,2012-05,1.37,2012-04-13,3.97
13924,MBS 2012-05,2012-06,1.32,2012-04-13,3.97
13925,MBS 2012-05,2012-07,1.45,2012-04-13,3.97
13926,MBS 2012-05,2012-08,1.23,2012-04-13,3.97
13927,MBS 2012-05,2012-09,1.42,2012-04-13,3.97
13928,MBS 2012-05,2012-10,2.0,2012-04-13,3.97
13929,MBS 2012-05,2012-11,2.51,2012-04-13,3.97
13930,MBS 2012-05,2012-12,2.27,2012-04-13,3.97
13931,MBS 2012-05,2013-01,2.18,2012-04-13,3.97
13932,MBS 2012-05,2013-02,0.03,2012-04-13,3.97
13933,MBS 2012-05,2013-03,2.05,2012-04-13,3.97
13934,MBS 2012-05,2013-04,3.03,2012-04-13,3.97
13935,MBS 2012-05,2013-05,2.52,2012-04-13,3.97
13936,MBS 2012-05,2013-06,3.8,2012-04-13,3.97
13937,MBS 2012-05,2013-07,2.8,2012-04-13,3.97
13938,MBS 2012-05,2013-08,2.37,2012-04-13,3.97
13939,MBS 2012-05,2013-09,1.95,2012-04-13,3.97
13940,MBS 2012-05,2013-10,3.17,2012-04-13,3.97
13941,MBS 2012-05,2013-11,2.67,2012-04-13,3.97
13942,MBS 2012-05,2013-12,3.51,2012-04-13,3.97
13943,MBS 2012-05,2014-01,1.79,2012-04-13,3.97
13944,MBS 2012-05,2014-02,2.06,2012-04-13,3.97
13945,MBS 2012-05,2014-03,2.12,2012-04-13,3.97
13946,MBS 2012-05,2014-04,3.23,2012-04-13,3.97
13947,MBS 2012-05,2014-05,2.54,2012-04-13,3.97
13948,MBS 2012-05,2014-06,3.32,2012-04-13,3.97
13949,MBS 2012-05,2014-07,2.54,2012-04-13,3.97
13950,MBS 2012-05,2014-08,7.09,2012-04-13,3.97
13951,MBS 2012-05,2014-09,4.8,2012-04-13,3.97
13952,MBS 2012-05,2014-10,5.86,2012-04-13,3.97
13953,MBS 2012-05,2014-11,6.89,2012-04-13,3.97
13954,MBS 2012-05,2014-12,8.91,2012-04-13,3.97
13955,MBS 2012-05,2015-01,4.77,2012-04-13,3.97
13956,MBS 2012-05,2015-02,3.11,2012-04-13,3.97
13957,MBS 2012-05,2015-03,8.41,2012-04-13,3.97
13958,MBS 2012-05,2015-04,10.58,2012-04-13,3.97
13959,MBS 2012-05,2015-05,7.44,2012-04-13,3.97
13960,MBS 2012-05,2015-06,7.44,2012-04-13,3.97
13961,MBS 2012-05,2015-07,5.97,2012-04-13,3.97
13962,MBS 2012-05,2015-08,6.3,2012-04-13,3.97
13963,MBS 2012-05,2015-09,3.48,2012-04-13,3.97
13964,MBS 2012-05,2015-10,4.63,2012-04-13,3.97
13965,MBS 2012-05,2015-11,5.13,2012-04-13,3.97
13966,MBS 2012-05,2015-12,4.01,2012-04-13,3.97
13967,MBS 2012-05,2016-01,3.91,2012-04-13,3.97
13968,MBS 2012-05,2016-02,3.23,2012-04-13,3.97
13969,MBS 2012-05,2016-03,2.9,2012-04-13,3.97
13970,MBS 2012-05,2016-04,3.9,2012-04-13,3.97
13971,MBS 2012-05,2016-05,6.59,2012-04-13,3.97
13972,MBS 2012-05,2016-06,1.69,2012-04-13,3.97
13973,MBS 2012-05,2016-07,2.82,2012-04-13,3.97
13974,MBS 2012-05,2016-08,1.62,2012-04-13,3.97
13975,MBS 2012-05,2016-09,1.97,2012-04-13,3.97
13976,MBS 2012-05,2016-10,4.02,2012-04-13,3.97
13977,MBS 2012-05,2016-11,3.9,2012-04-13,3.97
13978,MBS 2012-05,2016-12,3.59,2012-04-13,3.97
13979,MBS 2012-05,2017-01,2.8,2012-04-13,3.97
13980,MBS 2012-05,2017-02,4.79,2012-04-13,3.97
13981,MBS 2012-05,2017-03,4.1,2012-04-13,3.97
13982,MBS 2012-05,2017-04,1.95,2012-04-13,3.97
13983,MBS 2012-05,2017-05,2.42,2012-04-13,3.97
13984,MBS 2012-05,2017-06,5.1,2012-04-13,3.97
13985,MBS 2012-05,2017-07,1.0,2012-04-13,3.97
13986,MBS 2012-05,2017-08,2.43,2012-04-13,3.97
13987,MBS 2012-05,2017-09,1.71,2012-04-13,3.97
13988,MBS 2012-05,2017-10,1.24,2012-04-13,3.97
13989,MBS 2012-05,2017-11,3.65,2012-04-13,3.97
13990,MBS 2012-05,2017-12,1.06,2012-04-13,3.97
13991,MBS 2012-05,2018-01,2.76,2012-04-13,3.97
13992,MBS 2012-05,2018-02,3.42,2012-04-13,3.97
13993,MBS 2012-05,2018-03,4.02,2012-04-13,3.97
13994,MBS 2012-05,2018-04,2.78,2012-04-13,3.97
13995,MBS 2012-05,2018-05,0.75,2012-04-13,3.97
13996,MBS 2012-05,2018-06,3.44,2012-04-13,3.97
13997,MBS 2012-05,2018-07,1.41,2012-04-13,3.97
13998,MBS 2012-05,2018-08,1.3,2012-04-13,3.97
13999,MBS 2012-05,2018-09,2.19,2012-04-13,3.97
14000,MBS 2012-05,2018-10,2.21,2012-04-13,3.97
14001,MBS 2012-05,2018-11,1.54,2012-04-13,3.97
14002,MBS 2012-05,2018-12,0.87,2012-04-13,3.97
14003,MBS 2012-05,2019-01,0.0,2012-04-13,3.97
14004,MBS 2012-05,2019-02,0.85,2012-04-13,3.97
14005,MBS 2012-05,2019-03,1.38,2012-04-13,3.97
14006,MBS 2012-05,2019-04,1.34,2012-04-13,3.97
14007,MBS 2012-05,2019-05,2.25,2012-04-13,3.97
14008,MBS 2012-05,2019-06,1.42,2012-04-13,3.97
14009,MBS 2012-05,2019-07,3.18,2012-04-13,3.97
14010,MBS 2012-05,2019-08,1.41,2012-04-13,3.97
14011,MBS 2012-05,2019-09,1.39,2012-04-13,3.97
14012,MBS 2012-05,2019-10,1.75,2012-04-13,3.97
14013,MBS 2012-05,2019-11,3.25,2012-04-13,3.97
14014,MBS 2012-05,2019-12,1.27,2012-04-13,3.97
14015,MBS 2012-05,2020-01,2.67,2012-04-13,3.97
14016,MBS 2012-05,2020-02,2.6,2012-04-13,3.97
14017,MBS 2012-05,2020-03,0.81,2012-04-13,3.97
14018,MBS 2012-05,2020-04,0.82,2012-04-13,3.97
14019,MBS 2012-05,2020-05,2.38,2012-04-13,3.97
14020,MBS 2012-05,2020-06,0.84,2012-04-13,3.97
14021,MBS 2012-05,2020-07,0.45,2012-04-13,3.97
14022,MBS 2012-05,2020-08,2.98,2012-04-13,3.97
14023,MBS 2012-05,2020-09,1.29,2012-04-13,3.97
14024,MBS 2012-05,2020-10,0.58,2012-04-13,3.97
14025,MBS 2012-05,2020-11,1.67,2012-04-13,3.97
14026,MBS 2012-05,2020-12,0.16,2012-04-13,3.97
14027,MBS 2012-05,2021-01,1.11,2012-04-13,3.97
14028,MBS 2012-05,2021-02,0.03,2012-04-13,3.97
14029,MBS 2012-05,2021-03,1.01,2012-04-13,3.97
14030,MBS 2012-05,2021-04,0.02,2012-04-13,3.97
14031,MBS 2012-05,2021-05,3.8449,2012-04-13,3.97
14032,MBS 2012-05,2021-06,2.1418,2012-04-13,3.97
14033,MBS 2012-05,2021-07,2.5229,2012-04-13,3.97
14034,MBS 2012-05,2021-08,3.46,2012-04-13,3.97
14035,MBS 2012-05,2021-09,3.892,2012-04-13,3.97
14036,MBS 2012-05,2021-10,0.6889,2012-04-13,3.97
14037,MBS 2012-05,2021-11,1.7459,2012-04-13,3.97
14038,MBS 2012-05,2021-12,3.2831,2012-04-13,3.97
14039,MBS 2012-05,2022-01,1.8333,2012-04-13,3.97
14040,MBS 2012-05,2022-02,2.2848,2012-04-13,3.97
14041,MBS 2012-05,2022-03,0.6228,2012-04-13,3.97
14042,MBS 2012-05,2022-04,0.0,2012-04-13,3.97
14043,MBS 2012-05,2022-05,0.4985,2012-04-13,3.97
14044,MBS 2012-05,2022-06,0.0,2012-04-13,3.97
14045,MBS 2012-06,2012-04,0.21,2012-04-23,3.9
14046,MBS 2012-06,2012-05,0.46,2012-04-23,3.9
14047,MBS 2012-06,2012-06,0.47,2012-04-23,3.9
14048,MBS 2012-06,2012-07,0.4,2012-04-23,3.9
14049,MBS 2012-06,2012-08,0.38,2012-04-23,3.9
14050,MBS 2012-06,2012-09,0.42,2012-04-23,3.9
14051,MBS 2012-06,2012-10,0.7,2012-04-23,3.9
14052,MBS 2012-06,2012-11,0.77,2012-04-23,3.9
14053,MBS 2012-06,2012-12,1.59,2012-04-23,3.9
14054,MBS 2012-06,2013-01,0.93,2012-04-23,3.9
14055,MBS 2012-06,2013-02,0.02,2012-04-23,3.9
14056,MBS 2012-06,2013-03,2.31,2012-04-23,3.9
14057,MBS 2012-06,2013-04,3.33,2012-04-23,3.9
14058,MBS 2012-06,2013-05,2.41,2012-04-23,3.9
14059,MBS 2012-06,2013-06,3.85,2012-04-23,3.9
14060,MBS 2012-06,2013-07,3.39,2012-04-23,3.9
14061,MBS 2012-06,2013-08,1.66,2012-04-23,3.9
14062,MBS 2012-06,2013-09,1.76,2012-04-23,3.9
