기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,CD금리,인플레이션율,미국 실효금리
2016-02,2.7794298245614018,3.0797894736842095,75.50400000000037,84.34300000000039,4.556316019770572,6.816735880594968,7.555936473872118,1.1314021114911046,61.6807456140351,32.38530701754386,0.5128236264286645,0.42842741935484235,0.3400000000000019
2016-03,3.502401746724892,3.0611135371179024,75.55800000000048,84.5,4.560591142590121,7.050122520269059,7.558339366856363,1.0952733874025975,59.45100436681223,32.33358078602622,0.4946962418361017,-0.2582601421999159,0.3799999999999996
2016-04,3.394415584415584,3.0501731601731588,75.58400000000024,84.625,4.55800520050009,7.01301578963963,7.598825303746879,1.0885619528146138,59.44151515151512,32.29294372294374,0.4885800148186687,0.18869309068798865,0.35999999999999954
2016-05,3.363965517241377,3.0342629310344815,75.61499999999994,84.7180000000004,4.559890353389162,6.947937068614969,7.5979731733695095,1.0750024230289732,59.451077586206864,32.25823275862072,0.47623417899637704,0.059640274973059376,0.37000000000000033
2016-06,3.5039743589743604,3.022841880341879,75.66500000000045,84.81399999999994,4.560486578361451,6.874198495453294,7.592567822752029,1.0612565021243372,59.48042735042737,32.2234188034188,0.45742484703887476,-0.01986824218340606,0.37000000000000033
2016-07,3.975677966101695,3.0100635593220324,75.73400000000026,84.89500000000034,4.560287876199655,6.879355804460439,7.585966470926097,1.0188473201992438,59.490084745762765,32.20351694915255,0.3576744442718196,-0.1882628567842682,0.3799999999999995
2016-08,4.4297899159663885,2.9979957983193266,75.8320000000001,84.9809999999998,4.558403473259308,6.846943139585379,7.6089648707821285,0.978326122793609,59.51865546218491,32.106596638655475,0.30748469974796644,0.257777870922455,0.3900000000000005
2016-09,3.3242083333333325,2.987358333333332,75.92699999999977,85.06100000000012,4.560977935195706,6.855408798609928,7.618079092912704,0.9932517730102844,59.53883333333331,32.083416666666665,0.30010459245033916,0.5957544655455254,0.40000000000000113
2016-10,3.323719008264461,2.9773719008264448,76.03100000000026,85.14500000000035,4.566917803850963,6.8501261661455,7.622482917325407,1.0296194171811566,59.541446280991714,32.04962809917356,0.29266961396281793,0.13714713185866081,0.4000000000000012
2016-11,3.0516326530612248,2.968363265306121,76.21500000000012,85.29599999999982,4.5682883355617685,6.786716950605081,7.604989097849232,1.061256502124337,59.49383673469388,31.970081632653038,0.30010459245033944,-0.14733500036315975,0.40000000000000124
