발행회차,발행일자,기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,CD금리,인플레이션율
MBS 2016-01,2016-01-08,2017-05,0.96,2.078,76.578,85.623,97.546,950.0,2347.38,3.26,58.38,27.69,1.4,0.1067301574269959
MBS 2016-01,2016-01-08,2017-06,1.4,2.078,76.711,85.68,97.338,1009.0,2391.79,3.22,58.38,27.68,1.38,-0.2132327312242558
MBS 2016-01,2016-01-08,2017-07,1.38,2.078,76.891,85.745,97.499,918.0,2402.71,3.28,58.39,27.67,1.39,0.1654030286219168
MBS 2016-01,2016-01-08,2017-08,1.26,2.078,77.074,85.796,98.058,956.0,2363.19,3.28,58.44,27.69,1.39,0.5733392137355375
MBS 2016-01,2016-01-08,2017-09,1.0,2.078,77.139,85.832,98.172,895.0,2394.47,3.24,58.45,27.68,1.38,0.1162577250198761
MBS 2016-01,2016-01-08,2017-10,1.05,2.078,77.226,85.878,98.077,852.0,2523.43,3.33,58.47,27.63,1.38,-0.0967689361528734
MBS 2016-01,2016-01-08,2017-11,1.19,2.078,77.332,85.896,97.347,833.0,2476.37,3.39,58.47,27.63,1.45,-0.744313141715187
MBS 2016-01,2016-01-08,2017-12,0.96,2.078,77.411,85.906,97.698,869.0,2467.49,3.42,58.47,27.62,1.66,0.3605658109648978
MBS 2016-01,2016-01-08,2018-01,1.06,2.078,77.556,85.92,98.106,908.0,2566.46,3.47,58.49,27.62,1.66,0.4176134618927729
MBS 2016-01,2016-01-08,2018-02,1.04,2.078,77.723,85.93,98.855,1015.0,2427.36,3.46,58.54,27.64,1.65,0.7634599310949478
MBS 2016-01,2016-01-08,2018-03,1.3,2.078,77.917,85.922,98.751,1169.0,2445.85,3.45,58.54,27.64,1.65,-0.1052045925850986
MBS 2016-01,2016-01-08,2018-04,0.93,2.078,78.049,85.904,98.931,1109.0,2515.38,3.47,58.55,27.59,1.65,0.1822766351733072
MBS 2016-01,2016-01-08,2018-05,1.31,2.078,78.127,85.857,98.979,1078.0,2423.01,3.49,58.58,27.6,1.65,0.0485186645237608
MBS 2016-01,2016-01-08,2018-06,1.03,2.078,78.203,85.808,98.779,988.0,2326.13,3.46,58.63,27.62,1.65,-0.2020630638822405
MBS 2016-01,2016-01-08,2018-07,0.78,2.078,78.293,85.773,98.59,1001.0,2295.26,3.44,58.65,27.63,1.65,-0.1913362151874315
MBS 2016-01,2016-01-08,2018-08,0.96,2.078,78.46,85.762,99.462,1094.0,2322.88,3.36,58.69,27.61,1.65,0.8844710416877979
MBS 2016-01,2016-01-08,2018-09,0.71,2.078,79.232,85.903,100.221,980.0,2343.07,3.29,58.7,27.61,1.65,0.7631055076310553
MBS 2016-01,2016-01-08,2018-10,0.89,2.078,79.677,85.989,100.041,931.0,2029.69,3.31,58.73,27.65,1.68,-0.1796030771993961
MBS 2016-01,2016-01-08,2018-11,1.02,2.078,79.799,86.019,99.33,869.0,2096.86,3.28,58.75,27.6,1.71,-0.7107086094701158
MBS 2016-01,2016-01-08,2018-12,1.08,2.078,79.861,86.01,98.988,899.0,2041.04,3.19,58.78,27.62,1.91,-0.3443068559347616
MBS 2016-01,2016-01-08,2019-01,0.91,2.078,79.877,85.98,98.884,1002.0,2204.85,3.12,58.81,27.59,1.87,-0.1050632399886846
MBS 2016-01,2016-01-08,2019-02,1.01,2.078,79.824,85.844,99.311,1099.0,2195.44,3.08,58.87,27.62,1.87,0.4318191011690533
MBS 2016-01,2016-01-08,2019-03,0.91,2.078,79.74,85.702,99.121,1132.0,2140.67,3.04,58.93,27.6,1.9,-0.1913181822758928
MBS 2016-01,2016-01-08,2019-04,0.96,2.078,79.63,85.564,99.481,1186.0,2203.59,2.98,58.95,27.57,1.89,0.3631924617386824
MBS 2016-01,2016-01-08,2019-05,0.95,2.078,79.577,85.487,99.652,1082.0,2041.74,2.93,58.97,27.61,1.84,0.1718921201033428
MBS 2016-01,2016-01-08,2019-06,0.9,2.078,79.508,85.401,99.491,1071.0,2130.62,2.74,58.99,27.62,1.8,-0.1615622365833112
MBS 2016-01,2016-01-08,2019-07,1.43,2.078,79.502,85.346,99.187,1046.0,2024.55,2.64,59.05,27.56,1.68,-0.3055552763566574
MBS 2016-01,2016-01-08,2019-08,2.07,2.078,79.546,85.342,99.425,817.0,1967.79,2.47,59.05,27.51,1.49,0.2399508000040323
MBS 2016-01,2016-01-08,2019-09,2.25,2.078,79.589,85.331,99.794,842.0,2063.05,2.51,59.09,27.47,1.54,0.3711340206185565
MBS 2016-01,2016-01-08,2019-10,2.83,2.078,79.664,85.378,100.041,826.0,2083.48,2.5,59.13,27.48,1.46,0.2475098703328856
MBS 2016-01,2016-01-08,2019-11,2.55,2.078,79.776,85.442,99.481,826.0,2087.96,2.45,59.16,27.47,1.52,-0.5597704940974223
MBS 2016-01,2016-01-08,2019-12,2.75,2.078,80.054,85.576,99.719,817.0,2197.67,2.45,59.23,27.43,1.53,0.2392416642373916
MBS 2016-01,2016-01-08,2020-01,2.37,2.078,80.337,85.717,100.09,898.0,2119.01,2.51,59.25,27.46,1.47,0.372045447708069
MBS 2016-01,2016-01-08,2020-02,2.34,2.078,80.634,85.869,100.16,1008.0,1987.01,2.52,59.3,27.51,1.42,0.069937056649009
MBS 2016-01,2016-01-08,2020-03,2.25,2.078,81.084,86.019,99.94,1062.0,1754.64,2.48,59.3,27.44,1.23,-0.2196485623003183
MBS 2016-01,2016-01-08,2020-04,2.27,2.078,81.27,86.086,99.5,1065.0,1947.56,2.58,59.33,27.44,1.1,-0.4402641584950947
MBS 2016-01,2016-01-08,2020-05,2.25,2.078,81.382,86.14,99.44,1178.0,2029.6,2.52,59.36,27.44,1.02,-0.0603015075376907
MBS 2016-01,2016-01-08,2020-06,1.66,2.078,81.776,86.374,99.71,1148.0,2108.33,2.49,59.39,27.45,0.79,0.2715205148833427
MBS 2016-01,2016-01-08,2020-07,2.09,2.078,82.495,86.752,99.63,1062.0,2249.37,2.45,59.41,27.41,0.79,-0.080232674756793
MBS 2016-01,2016-01-08,2020-08,1.96,2.078,83.137,87.207,100.19,818.0,2326.17,2.39,59.45,27.41,0.68,0.562079694871025
MBS 2016-01,2016-01-08,2020-09,2.02,2.078,83.798,87.962,100.74,954.0,2327.89,2.44,59.46,27.39,0.63,0.5489569817347013
MBS 2016-01,2016-01-08,2020-10,1.99,2.078,84.359,88.689,100.18,979.0,2267.15,2.47,59.45,27.33,0.63,-0.5558864403414613
MBS 2016-01,2016-01-08,2020-11,1.47,2.078,85.568,90.181,100.09,923.0,2591.34,2.56,59.48,27.29,0.66,-0.0898382910760664
MBS 2016-01,2016-01-08,2020-12,2.05,2.078,86.735,91.176,100.33,943.0,2873.47,2.59,59.46,27.2,0.66,0.2397841942251921
MBS 2016-01,2016-01-08,2021-01,1.99,2.078,87.767,91.934,101.04,1149.0,2976.21,2.63,58.85,28.86,0.68,0.7076647064686614
MBS 2016-01,2016-01-08,2021-02,1.6,2.078,88.962,92.627,101.58,1177.0,3012.95,2.66,58.89,28.9,0.73,0.5344418052256452
MBS 2016-01,2016-01-08,2021-03,1.85,2.078,90.135,93.273,101.84,1129.0,3061.42,2.73,58.93,28.91,0.75,0.2559558968300897
MBS 2016-01,2016-01-08,2021-06,0.9931,2.078,93.169,95.202,102.05,1021.0,3296.68,2.74,59.05,28.92,0.66,0.0
MBS 2016-01,2016-01-08,2021-07,0.929,2.078,94.256,96.053,102.26,860.0,3202.32,2.81,59.11,28.92,0.69,0.2057814796668377
MBS 2016-01,2016-01-08,2021-08,1.1036,2.078,95.666,97.04,102.75,706.0,3199.27,2.88,59.13,28.95,0.77,0.4791707412477947
MBS 2016-01,2016-01-08,2021-09,0.9559,2.078,97.123,97.976,103.17,711.0,3068.82,3.01,59.12,28.92,0.98,0.4087591240875929
MBS 2016-01,2016-01-08,2021-10,0.8419,2.078,98.14,98.579,103.35,736.0,2970.68,3.26,59.14,28.91,1.08,0.1744693224774572
MBS 2016-01,2016-01-08,2021-11,0.9594,2.078,99.224,99.301,103.87,694.0,2839.01,3.51,59.11,28.9,1.17,0.5031446540880603
MBS 2016-01,2016-01-08,2021-12,0.6389,2.078,99.72,99.728,104.04,697.0,2977.65,3.63,59.13,28.86,1.27,0.1636661211129312
MBS 2016-01,2016-01-08,2022-01,0.7046,2.078,100.0,100.0,104.69,780.0,2663.34,3.85,59.15,28.88,1.39,0.6247597078046823
MBS 2016-01,2016-01-08,2022-02,0.715,2.078,100.207,100.197,105.3,800.0,2699.18,3.88,59.19,28.88,1.5,0.5826726525933703
MBS 2016-01,2016-01-08,2022-03,0.4005,2.078,100.306,100.337,106.06,798.0,2757.65,3.84,59.23,28.87,1.5,0.7217473884140599
MBS 2016-01,2016-01-08,2022-04,0.5304,2.078,100.517,100.543,106.85,813.0,2695.05,3.9,59.25,28.88,1.64,0.744861399207988
MBS 2016-01,2016-01-08,2022-05,0.5138,2.078,100.768,100.814,107.56,830.0,2685.9,3.9,59.26,28.9,1.77,0.6644829199812897
MBS 2016-01,2016-01-08,2022-06,0.6446,2.078,100.869,100.912,108.22,824.0,2332.64,4.04,59.29,28.9,1.99,0.6136110078095914
MBS 2016-02,2016-01-20,2016-01,2.42,0.0,75.504,84.343,95.232,913.0,1912.06,3.1,68.36,38.04,1.67,0.1704007573367057
MBS 2016-02,2016-01-20,2016-02,2.22,0.0,75.558,84.5,95.64,1153.0,1916.66,2.99,68.35,38.08,1.64,0.4284274193548401
MBS 2016-02,2016-01-20,2016-03,2.09,0.0,75.584,84.625,95.393,1111.0,1995.85,2.97,68.45,38.06,1.63,-0.2582601421999163
MBS 2016-02,2016-01-20,2016-04,1.66,0.0,75.615,84.718,95.573,1041.0,1994.15,2.93,68.47,38.16,1.61,0.1886930906879882
MBS 2016-02,2016-01-20,2016-05,1.45,0.0,75.665,84.814,95.63,967.0,1983.4,2.89,68.5,38.18,1.58,0.0596402749730595
MBS 2016-02,2016-01-20,2016-06,2.5,0.0,75.734,84.895,95.611,972.0,1970.35,2.77,68.5,37.86,1.43,-0.019868242183406
MBS 2016-02,2016-01-20,2016-07,3.79,0.0,75.832,84.981,95.431,941.0,2016.19,2.66,68.58,37.96,1.36,-0.1882628567842683
MBS 2016-02,2016-01-20,2016-08,2.1,0.0,75.927,85.061,95.677,949.0,2034.65,2.7,68.59,37.76,1.35,0.2577778709224564
MBS 2016-02,2016-01-20,2016-09,2.17,0.0,76.031,85.145,96.247,944.0,2043.63,2.8,68.57,37.62,1.34,0.5957544655455262
MBS 2016-02,2016-01-20,2016-10,3.1,0.0,76.215,85.296,96.379,886.0,2008.19,2.89,68.61,37.56,1.35,0.1371471318586605
MBS 2016-02,2016-01-20,2016-11,2.03,0.0,76.407,85.456,96.237,821.0,1983.48,3.04,68.62,37.48,1.42,-0.1473350003631601
MBS 2016-02,2016-01-20,2016-12,1.37,0.0,76.463,85.514,96.342,830.0,2026.46,3.13,68.62,37.42,1.54,0.1091056454378295
MBS 2016-02,2016-01-20,2017-01,1.28,0.0,76.481,85.544,97.366,908.0,2067.57,3.16,68.63,37.5,1.5,1.062880156110524
MBS 2016-02,2016-01-20,2017-02,2.1,0.0,76.489,85.564,97.632,1138.0,2091.64,3.19,68.65,37.36,1.49,0.273195982170373
MBS 2016-02,2016-01-20,2017-03,1.61,0.0,76.509,85.583,97.565,1077.0,2160.23,3.21,68.64,37.44,1.48,-0.0686250409701811
MBS 2016-02,2016-01-20,2017-04,1.85,0.0,76.538,85.6,97.442,1124.0,2205.44,3.21,68.66,37.32,1.43,-0.1260697996207704
MBS 2016-02,2016-01-20,2017-05,1.4,0.0,76.578,85.623,97.546,950.0,2347.38,3.26,68.65,37.28,1.4,0.1067301574269959
MBS 2016-02,2016-01-20,2017-06,1.16,0.0,76.711,85.68,97.338,1009.0,2391.79,3.22,68.65,37.39,1.38,-0.2132327312242558
MBS 2016-02,2016-01-20,2017-07,1.11,0.0,76.891,85.745,97.499,918.0,2402.71,3.28,68.69,37.35,1.39,0.1654030286219168
MBS 2016-02,2016-01-20,2017-08,1.54,0.0,77.074,85.796,98.058,956.0,2363.19,3.28,68.71,37.32,1.39,0.5733392137355375
MBS 2016-02,2016-01-20,2017-09,1.28,0.0,77.139,85.832,98.172,895.0,2394.47,3.24,68.7,37.34,1.38,0.1162577250198761
MBS 2016-02,2016-01-20,2017-10,0.59,0.0,77.226,85.878,98.077,852.0,2523.43,3.33,68.71,37.37,1.38,-0.0967689361528734
MBS 2016-02,2016-01-20,2017-11,1.05,0.0,77.332,85.896,97.347,833.0,2476.37,3.39,68.71,37.28,1.45,-0.744313141715187
MBS 2016-02,2016-01-20,2017-12,1.17,0.0,77.411,85.906,97.698,869.0,2467.49,3.42,68.7,37.23,1.66,0.3605658109648978
MBS 2016-02,2016-01-20,2018-01,0.77,0.0,77.556,85.92,98.106,908.0,2566.46,3.47,68.69,37.23,1.66,0.4176134618927729
MBS 2016-02,2016-01-20,2018-02,1.37,0.0,77.723,85.93,98.855,1015.0,2427.36,3.46,68.69,37.28,1.65,0.7634599310949478
MBS 2016-02,2016-01-20,2018-03,1.17,0.0,77.917,85.922,98.751,1169.0,2445.85,3.45,68.68,37.24,1.65,-0.1052045925850986
MBS 2016-02,2016-01-20,2018-04,0.86,0.0,78.049,85.904,98.931,1109.0,2515.38,3.47,68.7,37.24,1.65,0.1822766351733072
MBS 2016-02,2016-01-20,2018-05,1.26,0.0,78.127,85.857,98.979,1078.0,2423.01,3.49,68.69,37.19,1.65,0.0485186645237608
MBS 2016-02,2016-01-20,2018-06,0.42,0.0,78.203,85.808,98.779,988.0,2326.13,3.46,68.68,37.23,1.65,-0.2020630638822405
MBS 2016-02,2016-01-20,2018-07,0.95,0.0,78.293,85.773,98.59,1001.0,2295.26,3.44,68.73,37.22,1.65,-0.1913362151874315
MBS 2016-02,2016-01-20,2018-08,0.95,0.0,78.46,85.762,99.462,1094.0,2322.88,3.36,68.72,37.27,1.65,0.8844710416877979
MBS 2016-02,2016-01-20,2018-09,0.53,0.0,79.232,85.903,100.221,980.0,2343.07,3.29,68.72,37.28,1.65,0.7631055076310553
MBS 2016-02,2016-01-20,2018-10,1.84,0.0,79.677,85.989,100.041,931.0,2029.69,3.31,68.76,37.28,1.68,-0.1796030771993961
MBS 2016-02,2016-01-20,2018-11,1.63,0.0,79.799,86.019,99.33,869.0,2096.86,3.28,68.76,37.39,1.71,-0.7107086094701158
MBS 2016-02,2016-01-20,2018-12,0.53,0.0,79.861,86.01,98.988,899.0,2041.04,3.19,68.76,37.39,1.91,-0.3443068559347616
MBS 2016-02,2016-01-20,2019-01,1.03,0.0,79.877,85.98,98.884,1002.0,2204.85,3.12,68.76,37.41,1.87,-0.1050632399886846
MBS 2016-02,2016-01-20,2019-02,0.74,0.0,79.824,85.844,99.311,1099.0,2195.44,3.08,68.75,37.49,1.87,0.4318191011690533
MBS 2016-02,2016-01-20,2019-03,0.66,0.0,79.74,85.702,99.121,1132.0,2140.67,3.04,68.77,37.53,1.9,-0.1913181822758928
MBS 2016-02,2016-01-20,2019-04,0.87,0.0,79.63,85.564,99.481,1186.0,2203.59,2.98,68.76,37.36,1.89,0.3631924617386824
MBS 2016-02,2016-01-20,2019-05,0.54,0.0,79.577,85.487,99.652,1082.0,2041.74,2.93,68.75,37.47,1.84,0.1718921201033428
MBS 2016-02,2016-01-20,2019-06,1.17,0.0,79.508,85.401,99.491,1071.0,2130.62,2.74,68.74,37.52,1.8,-0.1615622365833112
MBS 2016-02,2016-01-20,2019-07,1.58,0.0,79.502,85.346,99.187,1046.0,2024.55,2.64,68.72,37.38,1.68,-0.3055552763566574
MBS 2016-02,2016-01-20,2019-08,1.23,0.0,79.546,85.342,99.425,817.0,1967.79,2.47,68.72,37.47,1.49,0.2399508000040323
MBS 2016-02,2016-01-20,2019-09,0.98,0.0,79.589,85.331,99.794,842.0,2063.05,2.51,68.72,37.39,1.54,0.3711340206185565
MBS 2016-02,2016-01-20,2019-10,4.07,0.0,79.664,85.378,100.041,826.0,2083.48,2.5,68.67,36.77,1.46,0.2475098703328856
MBS 2016-02,2016-01-20,2019-11,2.09,0.0,79.776,85.442,99.481,826.0,2087.96,2.45,68.64,36.83,1.52,-0.5597704940974223
MBS 2016-02,2016-01-20,2019-12,1.48,0.0,80.054,85.576,99.719,817.0,2197.67,2.45,68.66,36.96,1.53,0.2392416642373916
MBS 2016-02,2016-01-20,2020-01,1.63,0.0,80.337,85.717,100.09,898.0,2119.01,2.51,68.66,37.06,1.47,0.372045447708069
MBS 2016-02,2016-01-20,2020-02,0.92,0.0,80.634,85.869,100.16,1008.0,1987.01,2.52,68.66,37.09,1.42,0.069937056649009
MBS 2016-02,2016-01-20,2020-03,3.11,0.0,81.084,86.019,99.94,1062.0,1754.64,2.48,68.68,37.12,1.23,-0.2196485623003183
MBS 2016-02,2016-01-20,2020-04,2.4,0.0,81.27,86.086,99.5,1065.0,1947.56,2.58,68.73,37.21,1.1,-0.4402641584950947
MBS 2016-02,2016-01-20,2020-05,2.79,0.0,81.382,86.14,99.44,1178.0,2029.6,2.52,68.7,37.38,1.02,-0.0603015075376907
MBS 2016-02,2016-01-20,2020-06,2.21,0.0,81.776,86.374,99.71,1148.0,2108.33,2.49,68.68,37.42,0.79,0.2715205148833427
MBS 2016-02,2016-01-20,2020-07,1.48,0.0,82.495,86.752,99.63,1062.0,2249.37,2.45,68.67,37.25,0.79,-0.080232674756793
MBS 2016-02,2016-01-20,2020-08,4.15,0.0,83.137,87.207,100.19,818.0,2326.17,2.39,68.68,36.82,0.68,0.562079694871025
MBS 2016-02,2016-01-20,2020-09,0.91,0.0,83.798,87.962,100.74,954.0,2327.89,2.44,68.67,36.81,0.63,0.5489569817347013
MBS 2016-02,2016-01-20,2020-10,2.58,0.0,84.359,88.689,100.18,979.0,2267.15,2.47,68.84,36.83,0.63,-0.5558864403414613
MBS 2016-02,2016-01-20,2020-11,2.91,0.0,85.568,90.181,100.09,923.0,2591.34,2.56,68.84,36.85,0.66,-0.0898382910760664
MBS 2016-02,2016-01-20,2020-12,2.83,0.0,86.735,91.176,100.33,943.0,2873.47,2.59,68.82,36.65,0.66,0.2397841942251921
MBS 2016-02,2016-01-20,2021-01,1.11,0.0,87.767,91.934,101.04,1149.0,2976.21,2.63,68.81,36.69,0.68,0.7076647064686614
MBS 2016-02,2016-01-20,2021-02,0.35,0.0,88.962,92.627,101.58,1177.0,3012.95,2.66,68.82,36.79,0.73,0.5344418052256452
MBS 2016-02,2016-01-20,2021-03,2.74,0.0,90.135,93.273,101.84,1129.0,3061.42,2.73,68.82,36.58,0.75,0.2559558968300897
MBS 2016-02,2016-01-20,2021-06,0.4536,0.0,93.169,95.202,102.05,1021.0,3296.68,2.74,68.9,36.62,0.66,0.0
MBS 2016-02,2016-01-20,2021-07,3.211,0.0,94.256,96.053,102.26,860.0,3202.32,2.81,68.87,36.28,0.69,0.2057814796668377
MBS 2016-02,2016-01-20,2021-08,0.9279,0.0,95.666,97.04,102.75,706.0,3199.27,2.88,68.86,36.34,0.77,0.4791707412477947
MBS 2016-02,2016-01-20,2021-09,0.9057,0.0,97.123,97.976,103.17,711.0,3068.82,3.01,68.85,36.34,0.98,0.4087591240875929
MBS 2016-02,2016-01-20,2021-10,0.1911,0.0,98.14,98.579,103.35,736.0,2970.68,3.26,68.85,36.39,1.08,0.1744693224774572
MBS 2016-02,2016-01-20,2021-11,0.0808,0.0,99.224,99.301,103.87,694.0,2839.01,3.51,68.85,36.42,1.17,0.5031446540880603
MBS 2016-02,2016-01-20,2021-12,0.9705,0.0,99.72,99.728,104.04,697.0,2977.65,3.63,68.84,36.51,1.27,0.1636661211129312
MBS 2016-02,2016-01-20,2022-01,0.922,0.0,100.0,100.0,104.69,780.0,2663.34,3.85,68.83,36.49,1.39,0.6247597078046823
MBS 2016-02,2016-01-20,2022-02,0.4839,0.0,100.207,100.197,105.3,800.0,2699.18,3.88,68.83,36.57,1.5,0.5826726525933703
MBS 2016-02,2016-01-20,2022-03,1.2604,0.0,100.306,100.337,106.06,798.0,2757.65,3.84,68.85,36.38,1.5,0.7217473884140599
MBS 2016-02,2016-01-20,2022-04,0.244,0.0,100.517,100.543,106.85,813.0,2695.05,3.9,68.85,36.43,1.64,0.744861399207988
MBS 2016-02,2016-01-20,2022-05,0.5538,0.0,100.768,100.814,107.56,830.0,2685.9,3.9,68.87,36.5,1.77,0.6644829199812897
MBS 2016-02,2016-01-20,2022-06,0.418,0.0,100.869,100.912,108.22,824.0,2332.64,4.04,68.88,36.57,1.99,0.6136110078095914
MBS 2016-03,2016-01-22,2016-01,0.29,2.059,75.504,84.343,95.232,913.0,1912.06,3.1,58.36,29.92,1.67,0.1704007573367057
MBS 2016-03,2016-01-22,2016-02,0.64,2.059,75.558,84.5,95.64,1153.0,1916.66,2.99,58.39,29.91,1.64,0.4284274193548401
MBS 2016-03,2016-01-22,2016-03,0.64,2.059,75.584,84.625,95.393,1111.0,1995.85,2.97,58.43,29.93,1.63,-0.2582601421999163
MBS 2016-03,2016-01-22,2016-04,0.81,2.059,75.615,84.718,95.573,1041.0,1994.15,2.93,58.44,29.91,1.61,0.1886930906879882
MBS 2016-03,2016-01-22,2016-05,0.68,2.059,75.665,84.814,95.63,967.0,1983.4,2.89,58.46,29.9,1.58,0.0596402749730595
MBS 2016-03,2016-01-22,2016-06,0.93,2.059,75.734,84.895,95.611,972.0,1970.35,2.77,58.48,29.89,1.43,-0.019868242183406
MBS 2016-03,2016-01-22,2016-07,1.53,2.059,75.832,84.981,95.431,941.0,2016.19,2.66,58.52,29.91,1.36,-0.1882628567842683
MBS 2016-03,2016-01-22,2016-08,1.46,2.059,75.927,85.061,95.677,949.0,2034.65,2.7,58.54,29.89,1.35,0.2577778709224564
MBS 2016-03,2016-01-22,2016-09,1.3,2.059,76.031,85.145,96.247,944.0,2043.63,2.8,58.56,29.88,1.34,0.5957544655455262
MBS 2016-03,2016-01-22,2016-10,1.55,2.059,76.215,85.296,96.379,886.0,2008.19,2.89,58.6,29.83,1.35,0.1371471318586605
MBS 2016-03,2016-01-22,2016-11,1.64,2.059,76.407,85.456,96.237,821.0,1983.48,3.04,58.64,29.79,1.42,-0.1473350003631601
MBS 2016-03,2016-01-22,2016-12,1.14,2.059,76.463,85.514,96.342,830.0,2026.46,3.13,58.66,29.77,1.54,0.1091056454378295
MBS 2016-03,2016-01-22,2017-01,1.03,2.059,76.481,85.544,97.366,908.0,2067.57,3.16,58.69,29.76,1.5,1.062880156110524
MBS 2016-03,2016-01-22,2017-02,0.96,2.059,76.489,85.564,97.632,1138.0,2091.64,3.19,58.71,29.74,1.49,0.273195982170373
MBS 2016-03,2016-01-22,2017-03,0.99,2.059,76.509,85.583,97.565,1077.0,2160.23,3.21,58.72,29.69,1.48,-0.0686250409701811
MBS 2016-03,2016-01-22,2017-04,0.7,2.059,76.538,85.6,97.442,1124.0,2205.44,3.21,58.75,29.69,1.43,-0.1260697996207704
MBS 2016-03,2016-01-22,2017-05,0.97,2.059,76.578,85.623,97.546,950.0,2347.38,3.26,58.76,29.66,1.4,0.1067301574269959
MBS 2016-03,2016-01-22,2017-06,1.24,2.059,76.711,85.68,97.338,1009.0,2391.79,3.22,58.77,29.65,1.38,-0.2132327312242558
MBS 2016-03,2016-01-22,2017-07,1.22,2.059,76.891,85.745,97.499,918.0,2402.71,3.28,58.78,29.66,1.39,0.1654030286219168
MBS 2016-03,2016-01-22,2017-08,1.02,2.059,77.074,85.796,98.058,956.0,2363.19,3.28,58.8,29.66,1.39,0.5733392137355375
MBS 2016-03,2016-01-22,2017-09,1.01,2.059,77.139,85.832,98.172,895.0,2394.47,3.24,58.82,29.64,1.38,0.1162577250198761
MBS 2016-03,2016-01-22,2017-10,0.95,2.059,77.226,85.878,98.077,852.0,2523.43,3.33,58.85,29.63,1.38,-0.0967689361528734
MBS 2016-03,2016-01-22,2017-11,0.97,2.059,77.332,85.896,97.347,833.0,2476.37,3.39,58.87,29.64,1.45,-0.744313141715187
MBS 2016-03,2016-01-22,2017-12,0.98,2.059,77.411,85.906,97.698,869.0,2467.49,3.42,58.9,29.64,1.66,0.3605658109648978
MBS 2016-03,2016-01-22,2018-01,0.97,2.059,77.556,85.92,98.106,908.0,2566.46,3.47,58.94,29.64,1.66,0.4176134618927729
MBS 2016-03,2016-01-22,2018-02,1.16,2.059,77.723,85.93,98.855,1015.0,2427.36,3.46,58.99,29.66,1.65,0.7634599310949478
MBS 2016-03,2016-01-22,2018-03,1.21,2.059,77.917,85.922,98.751,1169.0,2445.85,3.45,59.03,29.65,1.65,-0.1052045925850986
MBS 2016-03,2016-01-22,2018-04,1.04,2.059,78.049,85.904,98.931,1109.0,2515.38,3.47,59.04,29.64,1.65,0.1822766351733072
MBS 2016-03,2016-01-22,2018-05,0.94,2.059,78.127,85.857,98.979,1078.0,2423.01,3.49,59.04,29.62,1.65,0.0485186645237608
MBS 2016-03,2016-01-22,2018-06,1.18,2.059,78.203,85.808,98.779,988.0,2326.13,3.46,59.06,29.63,1.65,-0.2020630638822405
MBS 2016-03,2016-01-22,2018-07,1.15,2.059,78.293,85.773,98.59,1001.0,2295.26,3.44,59.13,29.63,1.65,-0.1913362151874315
MBS 2016-03,2016-01-22,2018-08,0.76,2.059,78.46,85.762,99.462,1094.0,2322.88,3.36,59.17,29.59,1.65,0.8844710416877979
MBS 2016-03,2016-01-22,2018-09,0.8,2.059,79.232,85.903,100.221,980.0,2343.07,3.29,59.19,29.59,1.65,0.7631055076310553
MBS 2016-03,2016-01-22,2018-10,1.21,2.059,79.677,85.989,100.041,931.0,2029.69,3.31,59.21,29.58,1.68,-0.1796030771993961
MBS 2016-03,2016-01-22,2018-11,0.76,2.059,79.799,86.019,99.33,869.0,2096.86,3.28,59.24,29.58,1.71,-0.7107086094701158
MBS 2016-03,2016-01-22,2018-12,0.92,2.059,79.861,86.01,98.988,899.0,2041.04,3.19,59.25,29.57,1.91,-0.3443068559347616
MBS 2016-03,2016-01-22,2019-01,0.78,2.059,79.877,85.98,98.884,1002.0,2204.85,3.12,59.28,29.57,1.87,-0.1050632399886846
MBS 2016-03,2016-01-22,2019-02,1.33,2.059,79.824,85.844,99.311,1099.0,2195.44,3.08,59.32,29.54,1.87,0.4318191011690533
MBS 2016-03,2016-01-22,2019-03,0.93,2.059,79.74,85.702,99.121,1132.0,2140.67,3.04,59.37,29.56,1.9,-0.1913181822758928
MBS 2016-03,2016-01-22,2019-04,1.21,2.059,79.63,85.564,99.481,1186.0,2203.59,2.98,59.38,29.55,1.89,0.3631924617386824
MBS 2016-03,2016-01-22,2019-05,1.05,2.059,79.577,85.487,99.652,1082.0,2041.74,2.93,59.39,29.54,1.84,0.1718921201033428
MBS 2016-03,2016-01-22,2019-06,1.03,2.059,79.508,85.401,99.491,1071.0,2130.62,2.74,59.4,29.56,1.8,-0.1615622365833112
MBS 2016-03,2016-01-22,2019-07,1.19,2.059,79.502,85.346,99.187,1046.0,2024.55,2.64,59.46,29.54,1.68,-0.3055552763566574
MBS 2016-03,2016-01-22,2019-08,1.7,2.059,79.546,85.342,99.425,817.0,1967.79,2.47,59.48,29.5,1.49,0.2399508000040323
MBS 2016-03,2016-01-22,2019-09,2.24,2.059,79.589,85.331,99.794,842.0,2063.05,2.51,59.5,29.45,1.54,0.3711340206185565
MBS 2016-03,2016-01-22,2019-10,2.38,2.059,79.664,85.378,100.041,826.0,2083.48,2.5,59.53,29.49,1.46,0.2475098703328856
MBS 2016-03,2016-01-22,2019-11,2.73,2.059,79.776,85.442,99.481,826.0,2087.96,2.45,59.55,29.46,1.52,-0.5597704940974223
